T,E,C,target,R_adjusted_predicted
31,0.5821,0.590493714,0.278708468,0.2791632117707317
37,0.5822,0.561992873,0.282172262,0.2821341663337826
25,0.5827,0.572693162,0.276167266,0.2776334216553465
61,0.5855,0.568742481,0.293798272,0.28788778713067775
37,0.5872,0.517510489,0.283220637,0.2839819094742626
49,0.5879,0.51232764,0.289163747,0.28742232011066404
19,0.5885,0.535763163,0.274191101,0.27663725580868803
37,0.5894,0.571768241,0.282252592,0.2820838788208226
25,0.5899,0.408271955,0.279619998,0.2839796323763865
25,0.5926,0.601925136,0.275972013,0.2769844365700665
37,0.5946,0.513026685,0.28358451,0.2844637927571426
37,0.5953,0.510583897,0.28365801,0.28458350093250256
37,0.5973,0.526701289,0.283420865,0.2840774102982626
49,0.5976,0.590281146,0.288017769,0.2849757063703441
37,0.5976,0.525395381,0.283457379,0.2841382242400226
49,0.5977,0.529305092,0.289201994,0.287219034073224
61,0.5978,0.58405746,0.293962308,0.28785272210179774
43,0.5993,0.519516025,0.286543133,0.2861250326330337
49,0.6,0.566536893,0.288567311,0.28595048334050405
37,0.6001,0.51402936,0.283771026,0.2846627595311426
49,0.6035,0.479793946,0.290377678,0.28928572935434405
37,0.6058,0.656300227,0.281230114,0.2796829322949026
49,0.6066,0.522604869,0.289664938,0.287846609261784
31,0.6073,0.533838583,0.280748822,0.2823239121810518
37,0.6085,0.573515818,0.282933892,0.28283852479338256
25,0.6093,0.657121824,0.275528691,0.2756735431867065
49,0.6094,0.462526711,0.290932872,0.29017271522354404
31,0.6099,0.631851811,0.278948658,0.2788363284488918
25,0.6101,0.691655,0.274890091,0.27443978096398647
61,0.6125,0.480789296,0.296511944,0.29227491808387773
37,0.6133,0.586275902,0.282866579,0.2825757505089026
43,0.6135,0.652856876,0.284493357,0.2818375105843137
49,0.6142,0.52190591,0.289963025,0.28819808703626404
49,0.6151,0.584884865,0.288777465,0.28592408280866405
25,0.6184,0.555713999,0.277832639,0.2797873555207065
49,0.6204,0.548783878,0.289674811,0.28747692205130404
37,0.6242,0.596356653,0.28307953,0.2826728683321826
37,0.6243,0.577450372,0.283449295,0.2833713939705026
49,0.6273,0.629739027,0.288365886,0.28480005198002406
49,0.6277,0.524789371,0.290412662,0.2886709513483441
25,0.6277,0.615337949,0.27702654,0.2779966550767065
37,0.6286,0.51116676,0.284893528,0.2859896692031426
37,0.6294,0.581231748,0.28356704,0.2834511788437826
37,0.631,0.541706823,0.284392139,0.2849711260897826
49,0.631,0.500628105,0.291003975,0.289699624035864
61,0.6313,0.455453993,0.297706329,0.29401118641003776
61,0.6326,0.551294026,0.295899563,0.29054767139827775
37,0.6329,0.585597357,0.283613568,0.2834409186813026
61,0.6342,0.506118228,0.296834062,0.2922751187008377
25,0.6346,0.642584016,0.276757409,0.27729198249646647
49,0.6352,0.524739865,0.290694431,0.288994294208664
19,0.6357,0.628346469,0.274165949,0.27526106081236806
49,0.6358,0.564644553,0.289944351,0.28755471606530403
49,0.6359,0.527109684,0.290674761,0.28893728345498404
37,0.636,0.543173883,0.284550945,0.2851316056465826
37,0.6382,0.516361588,0.285152395,0.2862104671189826
49,0.6382,0.478502366,0.291701902,0.29082074517194406
61,0.6394,0.512759533,0.296900184,0.29225417398123776
37,0.6399,0.566250439,0.28425021,0.2844514275102626
25,0.6399,0.592808316,0.277919494,0.2793469572004665
49,0.6401,0.614020872,0.289149436,0.28592595863162407
25,0.6435,0.550383544,0.278875617,0.28105912682830647
25,0.6452,0.588294266,0.278205325,0.2797399241164665
37,0.6461,0.55847073,0.28463296,0.28500289242474264
37,0.6472,0.517284251,0.285471506,0.28656241693362255
61,0.6504,0.553956883,0.296514469,0.29121297728923773
25,0.6508,0.64609735,0.277295944,0.2778574668719865
49,0.6512,0.588878425,0.290051788,0.28732504628546407
49,0.652,0.503736042,0.291730077,0.29048577058922403
19,0.6523,0.658139683,0.274210689,0.27487869599428805
43,0.6528,0.547926873,0.287996226,0.2873753312944737
37,0.6528,0.590429266,0.284265109,0.2841166039828226
61,0.654,0.515544525,0.297392912,0.29277781107499773
37,0.6546,0.566613311,0.284793575,0.2850682918504226
49,0.656,0.485889408,0.292225349,0.29131257898970403
49,0.6561,0.517922927,0.291608932,0.29014059517202406
25,0.6574,0.521355908,0.279958021,0.28272091462222654
49,0.6579,0.528258585,0.291476231,0.289838235810264
19,0.6585,0.483775444,0.277818474,0.281547144850368
49,0.6587,0.621500042,0.289701053,0.286448705509224
37,0.6591,0.469544958,0.28684128,0.2888255567725826
25,0.6593,0.45893442,0.281237624,0.2850944846615865
37,0.6599,0.510346126,0.286081333,0.2873616338836226
37,0.6604,0.610667736,0.284157853,0.2836992593644226
37,0.6606,0.534808856,0.28563395,0.2864933714380226
49,0.6608,0.541281941,0.291332683,0.289484341177944
37,0.6611,0.496288259,0.28639842,0.2879292827598626
19,0.6612,0.604924284,0.275574155,0.27721430844556805
13,0.6613,0.643499872,0.271922804,0.27263996257383893
25,0.6613,0.56526285,0.279254015,0.28127584471198647
25,0.6623,0.662372364,0.277411441,0.2777528533579065
37,0.6633,0.607800823,0.284321936,0.2839288554097826
61,0.6649,0.507468248,0.297957379,0.29354165496643775
37,0.666,0.50393098,0.286433922,0.2878587050447426
49,0.6662,0.512004814,0.292101665,0.2907908952813841
49,0.6662,0.552972412,0.291308542,0.2892865650828241
61,0.6664,0.515846309,0.297851344,0.29329831756651775
19,0.6666,0.632930069,0.275234154,0.27641743402036806
49,0.6677,0.4733832,0.292905532,0.29227338594746405
61,0.6686,0.49779043,0.298283273,0.2940556434433978
37,0.6686,0.654912486,0.283608305,0.2824261261444226
37,0.6693,0.576623251,0.285150174,0.2853309158536226
25,0.6702,0.539790809,0.280080377,0.28259272105750655
37,0.6704,0.614845733,0.284451382,0.2839745433145826
37,0.6706,0.478522235,0.28709806,0.2889889161611426
61,0.6708,0.494742927,0.298424643,0.29426186175355773
37,0.6711,0.560565328,0.285528447,0.2859977287861826
61,0.6711,0.497234243,0.298387644,0.2941832416300378
49,0.6713,0.548539642,0.291585311,0.28966797339722405
13,0.6714,0.543133816,0.274244025,0.27675839115015893
61,0.6714,0.515366224,0.298047846,0.2935302962877177
37,0.6714,0.533130464,0.286070811,0.2870179979922626
37,0.6717,0.620615324,0.284388358,0.2838184149330626
37,0.6718,0.587841629,0.285026593,0.28502615201346254
31,0.6723,0.578080413,0.282326008,0.28348590218345177
37,0.6732,0.527685217,0.286243624,0.2872951134621026
49,0.6733,0.57220567,0.291202026,0.28888469684906404
49,0.6736,0.567671822,0.291301032,0.28906404074762404
37,0.6739,0.568726173,0.285475291,0.2858180985577826
49,0.674,0.535717387,0.291934639,0.290254555600824
49,0.6743,0.629739027,0.290125636,0.28681494198002405
25,0.6745,0.56526285,0.279748243,0.2818417287119865
49,0.6751,0.570264053,0.291307009,0.2890331590253041
61,0.6751,0.54770979,0.297560216,0.29250125954419776
37,0.6752,0.568750972,0.285523485,0.2858729189385026
49,0.6752,0.43086697,0.294009446,0.29415610691306404
37,0.6753,0.612943676,0.284671669,0.2842544498476226
49,0.6753,0.557800964,0.29155578,0.289499377653384
19,0.6756,0.615959824,0.275899667,0.27742641141676805
37,0.676,0.480421332,0.287263478,0.2891506793193026
37,0.6766,0.552199786,0.285896329,0.28654069648842256
61,0.6771,0.439064949,0.299738436,0.29657643810571777
37,0.6772,0.586181535,0.285260916,0.28531860866514264
37,0.6773,0.562157201,0.285729765,0.2862050692096226
37,0.6775,0.517278163,0.286606101,0.28786160148498263
49,0.6777,0.584744909,0.291124011,0.288612883992984
61,0.6779,0.491624351,0.298750852,0.29468075286427775
37,0.678,0.634512458,0.284355195,0.2835781931725826
31,0.6782,0.617611845,0.281781594,0.28228724100041175
49,0.6782,0.543359276,0.291943948,0.2901539994367441
37,0.6784,0.616326742,0.284722242,0.2842631206641026
25,0.6786,0.6746413,0.277784213,0.27800111902798647
25,0.6787,0.633785673,0.278578912,0.2795056246514265
31,0.6788,0.525076908,0.283595512,0.28571084588705176
37,0.6789,0.517284251,0.286658401,0.2879213959336226
25,0.6789,0.657121824,0.278134618,0.2786572951867065
49,0.6791,0.53348595,0.29216879,0.29055513096746405
49,0.6796,0.48903555,0.29304806,0.292208784655464
61,0.6801,0.45136928,0.299612552,0.2962532330713977
37,0.6801,0.613812015,0.284834577,0.28442834043954257
37,0.6801,0.623129466,0.284654194,0.2840862036388226
19,0.6802,0.696317912,0.274516185,0.27467286442540806
49,0.6803,0.540251235,0.292082746,0.29035815370226403
37,0.6805,0.53659787,0.2863444,0.2872807918439426
34,0.6806,0.631608813,0.283054616,0.28286754716314605
49,0.6808,0.451093568,0.293827537,0.29365345823450406
31,0.6809,0.64716679,0.281310509,0.28131773242001173
25,0.6811,0.646136084,0.278429671,0.2791550055595065
25,0.6813,0.588294266,0.279556962,0.2812875311164665
37,0.6817,0.576530681,0.285616241,0.2858659030240226
37,0.6823,0.669864708,0.283831782,0.2824643995525826
61,0.6825,0.408378406,0.300534704,0.2979347459646777
61,0.683,0.509092875,0.298603618,0.29425794566299773
37,0.6832,0.582003537,0.28556645,0.2857292447517026
37,0.6832,0.485643537,0.287431956,0.2892675839517026
31,0.6839,0.626271377,0.281827364,0.28221362198537175
25,0.6839,0.623449936,0.278973705,0.28010807691406653
49,0.6839,0.449862449,0.29396744,0.2938315619241841
49,0.684,0.59151489,0.291228828,0.28863437129066405
37,0.684,0.485862869,0.287457663,0.2892938260806626
37,0.6844,0.537927738,0.286464676,0.2873991520909826
25,0.6845,0.593499427,0.279576005,0.2812335816045465
37,0.6846,0.581598761,0.285626704,0.2858041261264226
25,0.6849,0.676340021,0.277987208,0.2782088229928665
43,0.6853,0.590170259,0.288395252,0.2872174291605537
37,0.6857,0.524082151,0.286781397,0.2879632930456226
37,0.6857,0.51927281,0.286874505,0.2881398920471426
37,0.6861,0.594434463,0.285434371,0.28539710414898256
43,0.6861,0.556706095,0.289073063,0.28848052926263373
37,0.6864,0.574662324,0.285828387,0.2861359980930626
31,0.6864,0.572544893,0.282961099,0.2842936334778518
37,0.6865,0.448529611,0.288274029,0.2907718783144226
37,0.6866,0.583598035,0.285662882,0.28581645278514256
49,0.6866,0.506713529,0.292967909,0.29185973926658404
49,0.687,0.566536893,0.29182472,0.28968017334050405
37,0.687,0.599284744,0.285374168,0.2852575848306626
49,0.687,0.427400387,0.294518368,0.29478926584082404
37,0.6871,0.538022382,0.286563936,0.28751142576330263
37,0.6872,0.615441456,0.285068866,0.2846728843660226
37,0.6874,0.53544125,0.286625139,0.2876190659303426
49,0.6874,0.562835513,0.291911354,0.28983323601410405
55,0.6878,0.518024477,0.295702142,0.2928749809577236
37,0.6879,0.534362393,0.286664746,0.28768011655938264
49,0.688,0.446722114,0.294181746,0.294122642025384
25,0.6881,0.684449733,0.277950019,0.2780482183682265
37,0.6881,0.59271538,0.285542535,0.2855459688767426
25,0.6881,0.678605637,0.278063159,0.2782628135733465
19,0.6882,0.585610664,0.276958982,0.27908099457196806
37,0.6882,0.593408313,0.285532864,0.2855248113769826
13,0.6884,0.606254152,0.273658536,0.275169402412239
37,0.6886,0.632593453,0.284789226,0.2841030810361826
37,0.6886,0.524082151,0.286889978,0.2880876160456226
49,0.6887,0.506713529,0.293046536,0.29194976626658403
37,0.6889,0.424537183,0.288828376,0.2917557682705826
37,0.6889,0.610307211,0.285231914,0.2849342928424226
37,0.6889,0.607078557,0.28529442,0.2850528490173026
25,0.689,0.473964157,0.282058664,0.2858158317189465
37,0.689,0.553642922,0.286332665,0.2870192925345026
25,0.6891,0.514783126,0.281272163,0.2843212461772665
37,0.6893,0.514289064,0.287105778,0.2884772272002626
49,0.6895,0.508479491,0.2930423,0.2919192161419441
37,0.6896,0.474062228,0.287895792,0.2899672176181826
37,0.6898,0.541527686,0.286597166,0.28749846000042256
37,0.6903,0.548205009,0.286486616,0.2872747036998626
37,0.6904,0.552199786,0.286413022,0.2871323024884226
25,0.6906,0.595834803,0.279759185,0.2814093335978265
37,0.6906,0.618778092,0.285131571,0.28469612109210257
37,0.6906,0.585414665,0.285777478,0.2859212261315426
37,0.6906,0.586032179,0.285765523,0.2858985510174626
49,0.6907,0.506478878,0.293125962,0.29204412265130403
37,0.6908,0.570392456,0.286075793,0.28648141564602264
37,0.6913,0.495025879,0.287553592,0.2892703113534626
37,0.6916,0.545606952,0.286585587,0.2874258353529026
61,0.6916,0.440761816,0.300248487,0.29713574414947774
49,0.692,0.551043476,0.292311876,0.29046344161274407
37,0.6922,0.599270772,0.285569134,0.28548102188250263
37,0.6923,0.567330309,0.286191238,0.2866581626838626
49,0.6926,0.483176287,0.293648233,0.29298124679282406
37,0.6928,0.575901293,0.286044026,0.2863648711513826
43,0.6928,0.53618756,0.289721155,0.28952119886783373
49,0.6929,0.454492451,0.294214777,0.29404737825074406
49,0.693,0.481004805,0.293705249,0.293078131611864
49,0.6932,0.488465392,0.293568302,0.2928127528572241
49,0.6932,0.465420466,0.294014446,0.29365896253994406
49,0.6932,0.53136725,0.292737733,0.2912373966314641
37,0.6934,0.604695278,0.285509047,0.2853332780221826
49,0.6934,0.509914764,0.293160536,0.29203370591738403
61,0.6939,0.46168094,0.299929613,0.29646619491619775
31,0.6939,0.564011884,0.283407107,0.28492849056833175
37,0.6939,0.495025879,0.28765094,0.28938177335346255
37,0.6941,0.570083895,0.286205323,0.2866342170059426
49,0.6942,0.528422914,0.292832176,0.29138838264938405
25,0.6943,0.51650221,0.281433578,0.2844810454127865
61,0.6944,0.504424999,0.29912082,0.29491806806971776
37,0.6945,0.535511294,0.286889617,0.2879208709146626
61,0.6946,0.466953388,0.299853749,0.2963025996256377
25,0.6947,0.618842142,0.279467279,0.2807402711097465
37,0.6947,0.466945382,0.288224524,0.2904471852033026
49,0.6947,0.579182361,0.291868206,0.289545930755544
25,0.695,0.528125173,0.281234769,0.2840842592114265
25,0.6951,0.569434292,0.280438779,0.2825716753617465
49,0.6953,0.576886166,0.291935125,0.28965596903594404
49,0.6955,0.559064119,0.292287644,0.290318968601784
25,0.6957,0.525476403,0.281312258,0.28421153104582647
37,0.6958,0.578795048,0.286100328,0.2863872224677826
37,0.6958,0.529926068,0.28704642,0.28818169141338257
37,0.696,0.534428619,0.28696674,0.28802493174066257
37,0.6961,0.542662615,0.286811076,0.2877268664075426
37,0.6961,0.58600738,0.285971932,0.2861352466367426
49,0.6963,0.488453086,0.293684609,0.292946101733544
37,0.6964,0.513555493,0.287385815,0.2888085409273826
49,0.6965,0.486070042,0.293738232,0.29304218110922403
61,0.6966,0.469360153,0.299882037,0.29629996321483776
49,0.6966,0.549974114,0.292504809,0.290699910585384
49,0.6968,0.521087008,0.293071545,0.2917692191177041
13,0.6971,0.657044598,0.273000987,0.2736773462351189
37,0.6971,0.501445375,0.287646473,0.28928323346034257
25,0.6971,0.625506569,0.279428117,0.2805984413503065
49,0.6972,0.528258585,0.292947682,0.29152302681026404
31,0.6972,0.606182702,0.282714247,0.2835214491313718
37,0.6973,0.55208397,0.28667361,0.2874323582519426
49,0.6973,0.436859995,0.29472088,0.29488347003506404
37,0.6973,0.549623502,0.286721244,0.2875227066369026
49,0.6975,0.496185955,0.293579832,0.29271359478386405
49,0.6975,0.432293925,0.294816766,0.295059710125464
49,0.6975,0.479215203,0.293908382,0.29333676079730403
37,0.6979,0.472094433,0.288244653,0.2903952960505826
37,0.6979,0.553699054,0.286664808,0.2873987743674626
49,0.6979,0.484459944,0.293821821,0.29316132190778404
37,0.698,0.50608856,0.287590279,0.2891513187071426
61,0.6981,0.489078294,0.299556461,0.2956402180773177
37,0.6981,0.60470925,0.285684751,0.2855342539703426
49,0.6982,0.54355259,0.292689035,0.291004300946664
49,0.6986,0.542796393,0.292718651,0.291049216500504
49,0.6989,0.467863254,0.294180571,0.2938136223645841
37,0.6991,0.545606952,0.286866398,0.2877473603529026
49,0.6991,0.548005097,0.292636533,0.2908793878896241
61,0.6991,0.454870325,0.300256161,0.29693920469899776
61,0.6991,0.461653562,0.300124839,0.29669012423635777
61,0.6991,0.441977006,0.300505772,0.29741264737267775
49,0.6993,0.548005097,0.292644021,0.29088796188962407
49,0.6993,0.467863254,0.294195547,0.29383077036458405
61,0.6995,0.47361772,0.299908192,0.29626794835459774
37,0.6998,0.523849708,0.287313822,0.28857629535258256
37,0.6998,0.550049102,0.286806609,0.2876142536049026
49,0.6999,0.515364154,0.293298406,0.292112259316584
49,0.7133,0.449862449,0.295068219,0.29509193992418403
49,0.6891,0.500628105,0.293179325,0.2921903710358641
37,0.6907,0.598576213,0.285526418,0.2854422210889826
37,0.6383,0.578772115,0.283947887,0.2839230395675426
25,0.3475,0.619986832,0.266445436,0.2658137740929465
61,0.3619,0.566626897,0.285467314,0.27837973937515775
37,0.522,0.662584485,0.277970856,0.2758596683411426
49,0.5426,0.496562799,0.287772851,0.28605919407218405
49,0.5612,0.612283666,0.286228936,0.28260730583594407
49,0.5739,0.528258585,0.288331147,0.28623715581026404
37,0.6394,0.530994024,0.284914045,0.2857246080690626
37,0.6467,0.560781307,0.284610693,0.2849437700373026
61,0.6483,0.491759777,0.297639963,0.29340682802155776
61,0.6651,0.55455854,0.297053211,0.2918210734441978
37,0.6801,0.669611173,0.283754319,0.2823793953577826
49,0.686,0.539656755,0.292307671,0.290624342007864
37,0.6884,0.473883135,0.28785433,0.2899223499131426
49,0.6886,0.577496955,0.291672442,0.28934631186386406
49,0.6898,0.509675316,0.293030382,0.291888166447944
49,0.6943,0.514495157,0.293105558,0.29190409688642405
55,0.6337,0.450239293,0.294988863,0.2930447859142036
49,0.5864,0.595165106,0.287503872,0.284316223359144
49,0.6874,0.543248357,0.292290557,0.29055247638242404
61,0.6989,0.438524787,0.300565118,0.2975308388543577
49,0.7738,0.477014934,0.296807763,0.29668853567498404
49,0.6913,0.522042595,0.292847117,0.29149834496306404
13,0.1127,0.71490617,0.25,0.24649944131127896
13,0.1189,0.663391978,0.251229439,0.24865683644151892
13,0.1345,0.66033927,0.251872626,0.24943770387927894
13,0.1357,0.714580963,0.25086745,0.24749739291231893
25,0.1386,0.675233357,0.257554352,0.2548295786949465
25,0.1394,0.647249371,0.258126068,0.2558914466608665
13,0.1398,0.671396683,0.251856997,0.24925888667391896
25,0.1399,0.673832953,0.257630137,0.2549367325298265
13,0.14,0.709614885,0.25112459,0.24786408829647893
19,0.1414,0.66934852,0.254864836,0.252564824499648
13,0.1442,0.63326962,0.25275987,0.25084754042727897
25,0.1454,0.621075863,0.25885743,0.2571097578746265
13,0.1474,0.568849256,0.254126845,0.25335024019335894
13,0.1481,0.578965169,0.253957212,0.25300879286799893
13,0.15,0.694682838,0.251788086,0.24884109306231894
13,0.1529,0.680389394,0.252173384,0.24949027132599896
25,0.1548,0.681305726,0.258043344,0.2553010953052665
13,0.1583,0.573646507,0.254442083,0.25364136813663896
13,0.1594,0.669387254,0.252629752,0.25017292490679893
13,0.1601,0.651076466,0.253010453,0.25087530604215896
13,0.1603,0.635482336,0.25331984,0.25145649649575896
13,0.1604,0.66010591,0.252846878,0.25055660585847894
19,0.1643,0.59749123,0.257113385,0.25618514718844804
25,0.1647,0.52191915,0.2614997,0.2615781833759865
13,0.1681,0.674597919,0.252854616,0.2503545582879989
13,0.1717,0.688971398,0.252711138,0.24998109613911895
